,country,year,sex,age,suicide_no,pop,HDI,gdp_for_year,suicide_person,generation
6247,Costa Rica,2004,male,05-14 years,2,413115,,18529767934,0.4841266959563318,Generation Z
6248,Costa Rica,2005,male,35-54 years,98,530417,0.723,19952156475,18.476029237373613,Generation X
6249,Costa Rica,2005,male,55-74 years,35,228210,0.723,19952156475,15.336751237894921,Boomers
6250,Costa Rica,2005,male,25-34 years,48,324955,0.723,19952156475,14.77127602283393,Generation X
6251,Costa Rica,2005,male,15-24 years,44,405622,0.723,19952156475,10.847537855441766,Millenials
6252,Costa Rica,2005,male,75+ years,4,45822,0.723,19952156475,8.729431277552267,Silent
6253,Costa Rica,2005,female,15-24 years,14,391463,0.723,19952156475,3.576327775549669,Millenials
6254,Costa Rica,2005,female,35-54 years,16,537986,0.723,19952156475,2.9740550869353477,Generation X
6255,Costa Rica,2005,female,25-34 years,7,322680,0.723,19952156475,2.169331845791496,Generation X
6256,Costa Rica,2005,female,55-74 years,2,237549,0.723,19952156475,0.8419315593835377,Boomers
6257,Costa Rica,2005,female,05-14 years,2,392773,0.723,19952156475,0.5091999704664018,Generation Z
6258,Costa Rica,2005,male,05-14 years,2,410294,0.723,19952156475,0.4874553369047561,Generation Z
6259,Costa Rica,2005,female,75+ years,0,59325,0.723,19952156475,0.0,Silent
6260,Costa Rica,2006,male,35-54 years,123,541859,,22600431878,22.699632192138544,Generation X
6261,Costa Rica,2006,male,25-34 years,61,332995,,22600431878,18.318593372272858,Millenials
6262,Costa Rica,2006,male,55-74 years,37,236947,,22600431878,15.61530637653146,Boomers
6263,Costa Rica,2006,male,15-24 years,63,410875,,22600431878,15.333130514146639,Millenials
6264,Costa Rica,2006,male,75+ years,5,48273,,22600431878,10.357756924160503,Silent
6265,Costa Rica,2006,female,15-24 years,18,396374,,22600431878,4.541165666769263,Millenials
6266,Costa Rica,2006,female,75+ years,2,62224,,22600431878,3.214193880174852,Silent
6267,Costa Rica,2006,female,25-34 years,1,329678,,22600431878,0.30332627594197975,Millenials
6268,Costa Rica,2006,female,35-54 years,14,550398,,22600431878,2.5436138939458357,Generation X
6269,Costa Rica,2006,female,55-74 years,6,246771,,22600431878,2.4314040142480273,Boomers
6270,Costa Rica,2006,male,05-14 years,6,407521,,22600431878,1.4723167640440615,Generation Z
6271,Costa Rica,2006,female,05-14 years,5,390001,,22600431878,1.2820479947487313,Generation Z
6272,Costa Rica,2007,male,35-54 years,9,552299,,26743874206,1.6295521085498978,Generation X
6273,Costa Rica,2007,male,25-34 years,53,342197,,26743874206,15.488154484112952,Millenials
6274,Costa Rica,2007,male,55-74 years,32,245529,,26743874206,13.033083668324313,Boomers
6275,Costa Rica,2007,male,15-24 years,46,414675,,26743874206,11.093024657864593,Millenials
6276,Costa Rica,2007,male,75+ years,4,50648,,26743874206,7.8976465013426,Silent
6277,Costa Rica,2007,female,15-24 years,2,399875,,26743874206,0.5001562988433885,Millenials
6278,Costa Rica,2007,female,25-34 years,11,337810,,26743874206,3.2562683165092805,Millenials
6279,Costa Rica,2007,female,35-54 years,9,561684,,26743874206,1.6023244386523383,Generation X
6280,Costa Rica,2007,female,55-74 years,3,255955,,26743874206,1.1720810298685316,Boomers
6281,Costa Rica,2007,female,05-14 years,1,386007,,26743874206,0.25906265948544976,Generation Z
6282,Costa Rica,2007,male,05-14 years,1,403466,,26743874206,0.24785235930660823,Generation Z
6283,Costa Rica,2007,female,75+ years,0,65096,,26743874206,0.0,Silent
6284,Costa Rica,2008,male,35-54 years,11,562044,,30612932876,1.9571421454548044,Generation X
6285,Costa Rica,2008,male,15-24 years,52,417256,,30612932876,12.462373219318597,Millenials
6286,Costa Rica,2008,male,55-74 years,31,254352,,30612932876,12.187834182550167,Boomers
6287,Costa Rica,2008,male,25-34 years,38,352104,,30612932876,10.792265921432303,Millenials
6288,Costa Rica,2008,male,75+ years,4,53001,,30612932876,7.547027414577084,Silent
6289,Costa Rica,2008,female,75+ years,2,68001,,30612932876,2.9411332186291377,Silent
6290,Costa Rica,2008,female,15-24 years,9,402172,,30612932876,2.2378484827387286,Millenials
6291,Costa Rica,2008,female,55-74 years,5,265460,,30612932876,1.8835229413094252,Boomers
6292,Costa Rica,2008,female,35-54 years,1,572144,,30612932876,0.17478117397018933,Generation X
6293,Costa Rica,2008,female,25-34 years,6,346673,,30612932876,1.7307376115244049,Millenials
6294,Costa Rica,2008,female,05-14 years,2,381011,,30612932876,0.5249192280537832,Generation Z
6295,Costa Rica,2008,male,05-14 years,1,398343,,30612932876,0.25103993292212995,Generation Z
6296,Costa Rica,2009,male,25-34 years,6,362045,,30562361123,1.6572525514784073,Millenials
6297,Costa Rica,2009,male,35-54 years,86,571583,,30562361123,15.045933836380717,Generation X
6298,Costa Rica,2009,male,15-24 years,51,418996,,30562361123,12.171953908867865,Millenials
6299,Costa Rica,2009,male,55-74 years,32,264036,,30562361123,12.119559454013846,Boomers
6300,Costa Rica,2009,male,75+ years,6,55391,,30562361123,10.832084634687945,Silent
6301,Costa Rica,2009,female,25-34 years,1,355653,,30562361123,0.281172941040846,Millenials
6302,Costa Rica,2009,female,15-24 years,11,403629,,30562361123,2.7252749430789165,Millenials
6303,Costa Rica,2009,female,35-54 years,13,582223,,30562361123,2.232821444704177,Generation X
6304,Costa Rica,2009,female,55-74 years,5,275859,,30562361123,1.8125201642868276,Boomers
6305,Costa Rica,2009,female,05-14 years,3,375428,,30562361123,0.7990879742587127,Generation Z
6306,Costa Rica,2009,male,05-14 years,1,392594,,30562361123,0.25471606799900154,Generation Z
6307,Costa Rica,2009,female,75+ years,0,71022,,30562361123,0.0,Silent
6308,Costa Rica,2010,male,25-34 years,74,371498,0.75,37268635287,19.919353536223614,Millenials
6309,Costa Rica,2010,male,35-54 years,16,581171,0.75,37268635287,2.753062351700274,Generation X
6310,Costa Rica,2010,male,55-74 years,36,274921,0.75,37268635287,13.094670832711943,Boomers
6311,Costa Rica,2010,male,75+ years,7,57885,0.75,37268635287,12.09294290403386,Silent
6312,Costa Rica,2010,male,15-24 years,4,420069,0.75,37268635287,0.9522245154962637,Millenials
6313,Costa Rica,2010,female,25-34 years,12,364253,0.75,37268635287,3.29441349831024,Millenials
6314,Costa Rica,2010,female,35-54 years,16,592166,0.75,37268635287,2.7019450627020127,Generation X
6315,Costa Rica,2010,female,15-24 years,1,404425,0.75,37268635287,0.24726463497558263,Millenials
6316,Costa Rica,2010,female,55-74 years,5,287471,0.75,37268635287,1.7393058778102835,Boomers
6317,Costa Rica,2010,male,05-14 years,5,386778,0.75,37268635287,1.2927312308352594,Generation Z
6318,Costa Rica,2010,female,05-14 years,0,369792,0.75,37268635287,0.0,Generation Z
6319,Costa Rica,2010,female,75+ years,0,74234,0.75,37268635287,0.0,Silent
6320,Costa Rica,2011,male,25-34 years,72,379928,0.756,42262697840,18.950959129098145,Millenials
6321,Costa Rica,2011,male,75+ years,9,60741,0.756,42262697840,14.81700992739665,Silent
6322,Costa Rica,2011,male,35-54 years,85,589634,0.756,42262697840,14.415722295525699,Generation X
6323,Costa Rica,2011,male,55-74 years,4,285540,0.756,42262697840,1.4008545212579673,Boomers
6324,Costa Rica,2011,male,15-24 years,52,419970,0.756,42262697840,12.381836797866514,Generation Z
6325,Costa Rica,2011,female,15-24 years,2,404197,0.756,42262697840,0.494808224702311,Generation Z
6326,Costa Rica,2011,female,55-74 years,8,299105,0.756,42262697840,2.6746460273148225,Boomers
6327,Costa Rica,2011,female,35-54 years,14,600898,0.756,42262697840,2.3298463299927774,Generation X
6328,Costa Rica,2011,female,25-34 years,8,371907,0.756,42262697840,2.151075403259417,Millenials
6329,Costa Rica,2011,male,05-14 years,5,381413,0.756,42262697840,1.310914939973205,Generation Z
6330,Costa Rica,2011,female,75+ years,1,77576,0.756,42262697840,1.289058471692276,Silent
6331,Costa Rica,2011,female,05-14 years,2,364605,0.756,42262697840,0.5485388296924069,Generation Z
6332,Costa Rica,2012,male,35-54 years,94,598555,0.761,46473128286,15.704488309345006,Generation X
6333,Costa Rica,2012,male,25-34 years,55,387974,0.761,46473128286,14.176207684020063,Millenials
6334,Costa Rica,2012,male,15-24 years,58,419511,0.761,46473128286,13.825620782291763,Generation Z
6335,Costa Rica,2012,male,55-74 years,4,297364,0.761,46473128286,1.3451527420938647,Boomers
6336,Costa Rica,2012,male,75+ years,8,63663,0.761,46473128286,12.566168732230652,Silent
6337,Costa Rica,2012,female,35-54 years,16,609857,0.761,46473128286,2.623565852322758,Generation X
6338,Costa Rica,2012,female,15-24 years,1,403604,0.761,46473128286,0.24776761379966503,Generation Z
6339,Costa Rica,2012,female,55-74 years,6,311981,0.761,46473128286,1.9231940406627326,Boomers
6340,Costa Rica,2012,female,25-34 years,7,379310,0.761,46473128286,1.845456223142021,Millenials
6341,Costa Rica,2012,male,05-14 years,5,377001,0.761,46473128286,1.3262564290280396,Generation Z
6342,Costa Rica,2012,female,05-14 years,3,360319,0.761,46473128286,0.8325955611555316,Generation Z
6343,Costa Rica,2012,female,75+ years,0,81071,0.761,46473128286,0.0,Silent
6344,Costa Rica,2013,male,25-34 years,75,395371,0.764,49745088112,18.969524826049458,Millenials
6345,Costa Rica,2013,male,75+ years,12,66659,0.764,49745088112,18.00207023807738,Silent
6346,Costa Rica,2013,male,55-74 years,49,310249,0.764,49745088112,15.793765652749888,Boomers
6347,Costa Rica,2013,male,35-54 years,82,607709,0.764,49745088112,13.49330024732232,Generation X
6348,Costa Rica,2013,male,15-24 years,48,418437,0.764,49745088112,11.471260906659785,Generation Z
6349,Costa Rica,2013,female,25-34 years,11,386168,0.764,49745088112,2.8485011704750263,Millenials
6350,Costa Rica,2013,female,35-54 years,13,618837,0.764,49745088112,2.1007147277877696,Generation X
6351,Costa Rica,2013,female,15-24 years,8,402392,0.764,49745088112,1.9881110956480248,Generation Z
6352,Costa Rica,2013,male,05-14 years,6,373658,0.764,49745088112,1.6057464312285565,Generation Z
6353,Costa Rica,2013,female,55-74 years,5,325956,0.764,49745088112,1.5339493673992808,Boomers
6354,Costa Rica,2013,female,75+ years,1,84743,0.764,49745088112,1.1800384692540977,Silent
6355,Costa Rica,2013,female,05-14 years,1,357050,0.764,49745088112,0.2800728189329226,Generation Z
6356,Costa Rica,2014,male,55-74 years,46,323941,0.766,50577769838,14.200116687915392,Boomers
6357,Costa Rica,2014,male,35-54 years,76,616724,0.766,50577769838,12.323178601773241,Generation X
6358,Costa Rica,2014,male,25-34 years,49,401836,0.766,50577769838,12.194029405030909,Millenials
6359,Costa Rica,2014,male,15-24 years,43,416344,0.766,50577769838,10.32799800165248,Generation Z
6360,Costa Rica,2014,male,75+ years,6,69706,0.766,50577769838,8.607580409146989,Silent
6361,Costa Rica,2014,female,25-34 years,12,392153,0.766,50577769838,3.0600301412968918,Millenials
6362,Costa Rica,2014,female,15-24 years,12,400170,0.766,50577769838,2.998725541644801,Generation Z
6363,Costa Rica,2014,female,75+ years,2,88574,0.766,50577769838,2.2579989613204776,Silent
6364,Costa Rica,2014,female,35-54 years,11,627502,0.766,50577769838,1.7529824606136712,Generation X
6365,Costa Rica,2014,female,55-74 years,5,340748,0.766,50577769838,1.4673600431990796,Boomers
6366,Costa Rica,2014,female,05-14 years,3,354701,0.766,50577769838,0.8457827860648828,Generation Z
6367,Costa Rica,2014,male,05-14 years,3,371275,0.766,50577769838,0.8080263955289206,Generation Z
6368,Croatia,1995,male,75+ years,77,73500,0.694,22387561845,104.76190476190476,G. I. Generation
6369,Croatia,1995,male,55-74 years,216,418200,0.694,22387561845,51.64992826398852,Silent
6370,Croatia,1995,male,35-54 years,226,659600,0.694,22387561845,34.263189812007276,Boomers
6371,Croatia,1995,female,75+ years,39,147800,0.694,22387561845,26.38700947225981,G. I. Generation
6372,Croatia,1995,male,25-34 years,89,356100,0.694,22387561845,24.99297950014041,Generation X
6373,Croatia,1995,male,15-24 years,73,334000,0.694,22387561845,21.856287425149702,Generation X
6374,Croatia,1995,female,55-74 years,99,544100,0.694,22387561845,18.195184708693255,Silent
6375,Croatia,1995,female,35-54 years,65,649700,0.694,22387561845,10.004617515776513,Boomers
6376,Croatia,1995,female,25-34 years,21,349900,0.694,22387561845,6.001714775650186,Generation X
6377,Croatia,1995,female,15-24 years,17,322000,0.694,22387561845,5.279503105590062,Generation X
6378,Croatia,1995,male,05-14 years,6,328700,0.694,22387561845,1.825372680255552,Millenials
6379,Croatia,1995,female,05-14 years,1,313800,0.694,22387561845,0.3186743148502231,Millenials
6380,Croatia,1996,male,75+ years,72,72100,,23678012697,99.86130374479889,G. I. Generation
6381,Croatia,1996,male,55-74 years,27,388400,,23678012697,6.951596292481978,Silent
6382,Croatia,1996,male,35-54 years,221,587800,,23678012697,37.59782238856754,Boomers
6383,Croatia,1996,female,75+ years,4,144500,,23678012697,2.7681660899653977,G. I. Generation
6384,Croatia,1996,male,25-34 years,9,342100,,23678012697,2.6308097047646886,Generation X
6385,Croatia,1996,male,15-24 years,8,311200,,23678012697,2.570694087403599,Millenials
6386,Croatia,1996,female,55-74 years,115,519900,,23678012697,22.11963839199846,Silent
6387,Croatia,1996,female,35-54 years,65,595500,,23678012697,10.9151973131822,Boomers
6388,Croatia,1996,female,25-34 years,22,338200,,23678012697,6.505026611472501,Generation X
6389,Croatia,1996,female,15-24 years,18,299900,,23678012697,6.002000666888963,Millenials
6390,Croatia,1996,male,05-14 years,5,318000,,23678012697,1.5723270440251573,Millenials
6391,Croatia,1996,female,05-14 years,3,303200,,23678012697,0.9894459102902374,Millenials
6392,Croatia,1997,male,75+ years,65,73500,,23822087053,88.43537414965986,G. I. Generation
6393,Croatia,1997,male,55-74 years,269,395300,,23822087053,68.04958259549709,Silent
6394,Croatia,1997,female,75+ years,55,147100,,23822087053,37.38953093133922,G. I. Generation
6395,Croatia,1997,male,35-54 years,223,598000,,23822087053,37.290969899665555,Boomers
6396,Croatia,1997,male,15-24 years,72,316700,,23822087053,22.734449005367857,Millenials
6397,Croatia,1997,female,55-74 years,93,528900,,23822087053,17.58366420873511,Silent
6398,Croatia,1997,male,25-34 years,6,348200,,23822087053,1.7231476163124642,Generation X
6399,Croatia,1997,female,35-54 years,59,606000,,23822087053,9.735973597359736,Boomers
6400,Croatia,1997,female,25-34 years,29,344100,,23822087053,8.427782621331009,Generation X
6401,Croatia,1997,female,15-24 years,16,305100,,23822087053,5.244182235332678,Millenials
6402,Croatia,1997,male,05-14 years,3,323700,,23822087053,0.9267840593141798,Millenials
6403,Croatia,1997,female,05-14 years,2,308500,,23822087053,0.6482982171799028,Millenials
6404,Croatia,1998,male,75+ years,78,72300,,25432144406,107.88381742738589,G. I. Generation
6405,Croatia,1998,male,55-74 years,274,389100,,25432144406,70.4189154459008,Silent
6406,Croatia,1998,male,35-54 years,236,588700,,25432144406,40.08833021912689,Boomers
6407,Croatia,1998,female,75+ years,43,144700,,25432144406,29.716655148583275,G. I. Generation
6408,Croatia,1998,male,25-34 years,93,342700,,25432144406,27.13743799241319,Generation X
6409,Croatia,1998,female,55-74 years,132,520800,,25432144406,25.34562211981567,Silent
6410,Croatia,1998,male,15-24 years,61,311800,,25432144406,19.563822963438103,Millenials
6411,Croatia,1998,female,35-54 years,75,596500,,25432144406,12.573344509639565,Boomers
6412,Croatia,1998,female,25-34 years,18,338800,,25432144406,5.312868949232586,Generation X
6413,Croatia,1998,female,15-24 years,14,300300,,25432144406,4.662004662004662,Millenials
6414,Croatia,1998,male,05-14 years,3,318600,,25432144406,0.9416195856873822,Millenials
6415,Croatia,1998,female,05-14 years,2,303600,,25432144406,0.6587615283267457,Millenials
6416,Croatia,1999,male,75+ years,77,73700,,23386945597,104.4776119402985,G. I. Generation
6417,Croatia,1999,male,55-74 years,225,394300,,23386945597,57.0631498858737,Silent
6418,Croatia,1999,male,35-54 years,245,596300,,23386945597,41.08670132483649,Boomers
6419,Croatia,1999,female,75+ years,41,147000,,23386945597,27.891156462585034,G. I. Generation
6420,Croatia,1999,male,25-34 years,93,347100,,23386945597,26.79343128781331,Generation X
6421,Croatia,1999,female,55-74 years,132,527500,,23386945597,25.023696682464454,Silent
6422,Croatia,1999,male,15-24 years,71,315800,,23386945597,22.482583913869536,Millenials
6423,Croatia,1999,female,35-54 years,7,604300,,23386945597,1.15836505047162,Boomers
6424,Croatia,1999,female,15-24 years,15,304300,,23386945597,4.929346040092015,Millenials
6425,Croatia,1999,female,25-34 years,14,343200,,23386945597,4.0792540792540795,Generation X
6426,Croatia,1999,male,05-14 years,5,322700,,23386945597,1.5494267121165168,Millenials
6427,Croatia,1999,female,05-14 years,1,307600,,23386945597,0.3250975292587776,Millenials
6428,Croatia,2000,male,75+ years,77,74000,0.749,21774273832,104.05405405405405,G. I. Generation
6429,Croatia,2000,male,55-74 years,229,379300,0.749,21774273832,60.37437384655945,Silent
6430,Croatia,2000,male,35-54 years,249,572300,0.749,21774273832,43.50864930980255,Generation X
6431,Croatia,2000,female,75+ years,5,144600,0.749,21774273832,3.4578146611341634,G. I. Generation
6432,Croatia,2000,male,25-34 years,77,332900,0.749,21774273832,23.13006908981676,Generation X
